ID,label
put890.pkl.gz,put
squeeze17.pkl.gz,squeeze
pull469.pkl.gz,pull
open7.pkl.gz,open
add685.pkl.gz,add
peel291.pkl.gz,peel
cut276.pkl.gz,cut
open106.pkl.gz,open
take743.pkl.gz,take
put175.pkl.gz,put
take1276.pkl.gz,take
enter80.pkl.gz,enter
strew14.pkl.gz,strew
move180.pkl.gz,move
open345.pkl.gz,open
add16.pkl.gz,add
turn71.pkl.gz,turn
take1477.pkl.gz,take
put65.pkl.gz,put
clean45.pkl.gz,clean
take359.pkl.gz,take
take472.pkl.gz,take
change216.pkl.gz,change
enter65.pkl.gz,enter
scratch182.pkl.gz,scratch
change151.pkl.gz,change
add248.pkl.gz,add
shake401.pkl.gz,shake
take502.pkl.gz,take
shake280.pkl.gz,shake
move285.pkl.gz,move
take1702.pkl.gz,take
cut809.pkl.gz,cut
squeeze90.pkl.gz,squeeze
whip6.pkl.gz,whip
take1722.pkl.gz,take
move164.pkl.gz,move
stir32.pkl.gz,stir
pull275.pkl.gz,pull
take304.pkl.gz,take
screw117.pkl.gz,screw
cut705.pkl.gz,cut
open353.pkl.gz,open
move64.pkl.gz,move
taste7.pkl.gz,taste
cut384.pkl.gz,cut
take1856.pkl.gz,take
move1263.pkl.gz,move
remove34.pkl.gz,remove
wash248.pkl.gz,wash
cut1454.pkl.gz,cut
grate43.pkl.gz,grate
take1308.pkl.gz,take
cut1214.pkl.gz,cut
take653.pkl.gz,take
take206.pkl.gz,take
open41.pkl.gz,open
screw396.pkl.gz,screw
move20.pkl.gz,move
chop110.pkl.gz,chop
shake519.pkl.gz,shake
pull360.pkl.gz,pull
take978.pkl.gz,take
shake117.pkl.gz,shake
add243.pkl.gz,add
add282.pkl.gz,add
pull149.pkl.gz,pull
move1054.pkl.gz,move
move590.pkl.gz,move
put684.pkl.gz,put
clean2.pkl.gz,clean
shake302.pkl.gz,shake
cut986.pkl.gz,cut
put963.pkl.gz,put
cut868.pkl.gz,cut
throw171.pkl.gz,throw
move1334.pkl.gz,move
peel4.pkl.gz,peel
poke3.pkl.gz,poke
cut697.pkl.gz,cut
move137.pkl.gz,move
move1409.pkl.gz,move
add444.pkl.gz,add
put538.pkl.gz,put
move548.pkl.gz,move
assemble6.pkl.gz,assemble
add432.pkl.gz,add
pull2.pkl.gz,pull
cut549.pkl.gz,cut
grate81.pkl.gz,grate
open160.pkl.gz,open
slice137.pkl.gz,slice
take1845.pkl.gz,take
pull488.pkl.gz,pull
slice179.pkl.gz,slice
throw238.pkl.gz,throw
wash331.pkl.gz,wash
peel205.pkl.gz,peel
add653.pkl.gz,add
cut561.pkl.gz,cut
add147.pkl.gz,add
throw348.pkl.gz,throw
enter161.pkl.gz,enter
take257.pkl.gz,take
throw149.pkl.gz,throw
shape17.pkl.gz,shape
take601.pkl.gz,take
peel144.pkl.gz,peel
wash115.pkl.gz,wash
shake149.pkl.gz,shake
cut1192.pkl.gz,cut
change215.pkl.gz,change
take1783.pkl.gz,take
take307.pkl.gz,take
scratch46.pkl.gz,scratch
cut892.pkl.gz,cut
dry191.pkl.gz,dry
move360.pkl.gz,move
cut60.pkl.gz,cut
fill73.pkl.gz,fill
scratch119.pkl.gz,scratch
put886.pkl.gz,put
take1561.pkl.gz,take
grate73.pkl.gz,grate
slice11.pkl.gz,slice
enter250.pkl.gz,enter
cut1264.pkl.gz,cut
wash381.pkl.gz,wash
turn165.pkl.gz,turn
move880.pkl.gz,move
move800.pkl.gz,move
pull128.pkl.gz,pull
close285.pkl.gz,close
slice305.pkl.gz,slice
add702.pkl.gz,add
tap21.pkl.gz,tap
change131.pkl.gz,change
enter130.pkl.gz,enter
remove1.pkl.gz,remove
pour124.pkl.gz,pour
cut845.pkl.gz,cut
peel259.pkl.gz,peel
put767.pkl.gz,put
take1086.pkl.gz,take
take1351.pkl.gz,take
scratch33.pkl.gz,scratch
add100.pkl.gz,add
take451.pkl.gz,take
peel327.pkl.gz,peel
add578.pkl.gz,add
take602.pkl.gz,take
rip25.pkl.gz,rip
take640.pkl.gz,take
pull142.pkl.gz,pull
take98.pkl.gz,take
take415.pkl.gz,take
screw84.pkl.gz,screw
enter220.pkl.gz,enter
peel248.pkl.gz,peel
pour204.pkl.gz,pour
slice322.pkl.gz,slice
cut552.pkl.gz,cut
cut567.pkl.gz,cut
take178.pkl.gz,take
scratch254.pkl.gz,scratch
cut590.pkl.gz,cut
slice66.pkl.gz,slice
wash168.pkl.gz,wash
cut1455.pkl.gz,cut
turn124.pkl.gz,turn
stir200.pkl.gz,stir
throw264.pkl.gz,throw
move645.pkl.gz,move
stir58.pkl.gz,stir
move701.pkl.gz,move
add692.pkl.gz,add
move15.pkl.gz,move
wash198.pkl.gz,wash
grate95.pkl.gz,grate
pull41.pkl.gz,pull
wash11.pkl.gz,wash
put335.pkl.gz,put
move1021.pkl.gz,move
turn129.pkl.gz,turn
shake412.pkl.gz,shake
pull444.pkl.gz,pull
take1943.pkl.gz,take
shake477.pkl.gz,shake
gather79.pkl.gz,gather
throw337.pkl.gz,throw
cut1170.pkl.gz,cut
take439.pkl.gz,take
pour192.pkl.gz,pour
gather29.pkl.gz,gather
cut116.pkl.gz,cut
add272.pkl.gz,add
shake164.pkl.gz,shake
slice222.pkl.gz,slice
take576.pkl.gz,take
open10.pkl.gz,open
slice264.pkl.gz,slice
move606.pkl.gz,move
cut662.pkl.gz,cut
move146.pkl.gz,move
move585.pkl.gz,move
open248.pkl.gz,open
take1318.pkl.gz,take
add313.pkl.gz,add
throw84.pkl.gz,throw
slice219.pkl.gz,slice
pull73.pkl.gz,pull
stir125.pkl.gz,stir
wash717.pkl.gz,wash
shake277.pkl.gz,shake
take1716.pkl.gz,take
screw252.pkl.gz,screw
move738.pkl.gz,move
squeeze32.pkl.gz,squeeze
stir313.pkl.gz,stir
slice289.pkl.gz,slice
fill19.pkl.gz,fill
whip33.pkl.gz,whip
enter18.pkl.gz,enter
scratch202.pkl.gz,scratch
open316.pkl.gz,open
put778.pkl.gz,put
package18.pkl.gz,package
move206.pkl.gz,move
take389.pkl.gz,take
add230.pkl.gz,add
stir2.pkl.gz,stir
cut308.pkl.gz,cut
put261.pkl.gz,put
wash246.pkl.gz,wash
spread41.pkl.gz,spread
wash174.pkl.gz,wash
take2.pkl.gz,take
screw298.pkl.gz,screw
put174.pkl.gz,put
move41.pkl.gz,move
screw74.pkl.gz,screw
move1454.pkl.gz,move
take858.pkl.gz,take
throw326.pkl.gz,throw
take1217.pkl.gz,take
move240.pkl.gz,move
add636.pkl.gz,add
throw188.pkl.gz,throw
take665.pkl.gz,take
move799.pkl.gz,move
throw257.pkl.gz,throw
cut1043.pkl.gz,cut
pull448.pkl.gz,pull
cut674.pkl.gz,cut
cut1091.pkl.gz,cut
cut74.pkl.gz,cut
purge3.pkl.gz,purge
remove80.pkl.gz,remove
pour106.pkl.gz,pour
add177.pkl.gz,add
take182.pkl.gz,take
take1792.pkl.gz,take
take767.pkl.gz,take
cut579.pkl.gz,cut
change53.pkl.gz,change
add221.pkl.gz,add
purge7.pkl.gz,purge
stir51.pkl.gz,stir
put122.pkl.gz,put
cut812.pkl.gz,cut
chop82.pkl.gz,chop
peel49.pkl.gz,peel
screw359.pkl.gz,screw
take1189.pkl.gz,take
pour176.pkl.gz,pour
move1042.pkl.gz,move
take868.pkl.gz,take
scratch98.pkl.gz,scratch
fill68.pkl.gz,fill
take974.pkl.gz,take
cut340.pkl.gz,cut
cut211.pkl.gz,cut
add275.pkl.gz,add
move703.pkl.gz,move
arrange12.pkl.gz,arrange
cut645.pkl.gz,cut
add316.pkl.gz,add
cut1422.pkl.gz,cut
slice270.pkl.gz,slice
take764.pkl.gz,take
add68.pkl.gz,add
shake258.pkl.gz,shake
move743.pkl.gz,move
cut1034.pkl.gz,cut
put599.pkl.gz,put
scratch189.pkl.gz,scratch
dry110.pkl.gz,dry
shake166.pkl.gz,shake
put368.pkl.gz,put
enter105.pkl.gz,enter
read31.pkl.gz,read
move623.pkl.gz,move
spice37.pkl.gz,spice
scratch200.pkl.gz,scratch
pull86.pkl.gz,pull
slice53.pkl.gz,slice
put848.pkl.gz,put
add155.pkl.gz,add
take1456.pkl.gz,take
take1502.pkl.gz,take
turn126.pkl.gz,turn
stir126.pkl.gz,stir
squeeze45.pkl.gz,squeeze
add710.pkl.gz,add
cut1399.pkl.gz,cut
screw93.pkl.gz,screw
move927.pkl.gz,move
stir27.pkl.gz,stir
gather25.pkl.gz,gather
take1893.pkl.gz,take
take175.pkl.gz,take
dry88.pkl.gz,dry
cut1247.pkl.gz,cut
move42.pkl.gz,move
cut865.pkl.gz,cut
move1132.pkl.gz,move
open190.pkl.gz,open
take619.pkl.gz,take
read8.pkl.gz,read
put809.pkl.gz,put
throw64.pkl.gz,throw
pull492.pkl.gz,pull
add54.pkl.gz,add
screw293.pkl.gz,screw
add720.pkl.gz,add
add641.pkl.gz,add
change4.pkl.gz,change
change106.pkl.gz,change
cut1355.pkl.gz,cut
put650.pkl.gz,put
move905.pkl.gz,move
move1441.pkl.gz,move
close155.pkl.gz,close
close35.pkl.gz,close
take245.pkl.gz,take
cut1027.pkl.gz,cut
close58.pkl.gz,close
spice85.pkl.gz,spice
wash444.pkl.gz,wash
close133.pkl.gz,close
move1019.pkl.gz,move
move688.pkl.gz,move
scratch134.pkl.gz,scratch
stir117.pkl.gz,stir
move686.pkl.gz,move
cut355.pkl.gz,cut
turn11.pkl.gz,turn
open188.pkl.gz,open
take918.pkl.gz,take
open376.pkl.gz,open
move758.pkl.gz,move
move80.pkl.gz,move
chop22.pkl.gz,chop
scratch215.pkl.gz,scratch
slice346.pkl.gz,slice
move1123.pkl.gz,move
wash38.pkl.gz,wash
cut425.pkl.gz,cut
move1232.pkl.gz,move
assemble8.pkl.gz,assemble
cut91.pkl.gz,cut
remove31.pkl.gz,remove
take1725.pkl.gz,take
take1227.pkl.gz,take
take525.pkl.gz,take
take428.pkl.gz,take
close158.pkl.gz,close
take878.pkl.gz,take
cut1162.pkl.gz,cut
take371.pkl.gz,take
cut1452.pkl.gz,cut
cut1198.pkl.gz,cut
add431.pkl.gz,add
move594.pkl.gz,move
move907.pkl.gz,move
scratch238.pkl.gz,scratch
take1698.pkl.gz,take
put165.pkl.gz,put
cut1445.pkl.gz,cut
put837.pkl.gz,put
cut129.pkl.gz,cut
add173.pkl.gz,add
put4.pkl.gz,put
put375.pkl.gz,put
arrange25.pkl.gz,arrange
take1249.pkl.gz,take
move1465.pkl.gz,move
screw103.pkl.gz,screw
peel51.pkl.gz,peel
move1216.pkl.gz,move
take1512.pkl.gz,take
unroll3.pkl.gz,unroll
cut1193.pkl.gz,cut
clean57.pkl.gz,clean
screw352.pkl.gz,screw
cut939.pkl.gz,cut
take1079.pkl.gz,take
pour9.pkl.gz,pour
take125.pkl.gz,take
cut621.pkl.gz,cut
shake405.pkl.gz,shake
take1037.pkl.gz,take
cut318.pkl.gz,cut
stamp3.pkl.gz,stamp
take293.pkl.gz,take
move1284.pkl.gz,move
take261.pkl.gz,take
hang27.pkl.gz,hang
wash641.pkl.gz,wash
take308.pkl.gz,take
wash295.pkl.gz,wash
fill20.pkl.gz,fill
cut219.pkl.gz,cut
cut584.pkl.gz,cut
peel87.pkl.gz,peel
close297.pkl.gz,close
smell28.pkl.gz,smell
stir150.pkl.gz,stir
pour188.pkl.gz,pour
open82.pkl.gz,open
open320.pkl.gz,open
scratch35.pkl.gz,scratch
turn137.pkl.gz,turn
put247.pkl.gz,put
take864.pkl.gz,take
stir174.pkl.gz,stir
cut1350.pkl.gz,cut
slice128.pkl.gz,slice
put765.pkl.gz,put
add565.pkl.gz,add
peel84.pkl.gz,peel
stir72.pkl.gz,stir
throw176.pkl.gz,throw
take1653.pkl.gz,take
take1032.pkl.gz,take
slice195.pkl.gz,slice
move160.pkl.gz,move
cut729.pkl.gz,cut
pull147.pkl.gz,pull
peel176.pkl.gz,peel
throw107.pkl.gz,throw
pull206.pkl.gz,pull
move52.pkl.gz,move
put681.pkl.gz,put
wash110.pkl.gz,wash
wash441.pkl.gz,wash
pour43.pkl.gz,pour
cut438.pkl.gz,cut
grate49.pkl.gz,grate
pull102.pkl.gz,pull
screw255.pkl.gz,screw
put863.pkl.gz,put
spice48.pkl.gz,spice
slice247.pkl.gz,slice
taste3.pkl.gz,taste
pour27.pkl.gz,pour
move49.pkl.gz,move
add115.pkl.gz,add
fill26.pkl.gz,fill
move1064.pkl.gz,move
add143.pkl.gz,add
wash705.pkl.gz,wash
change122.pkl.gz,change
pour144.pkl.gz,pour
put313.pkl.gz,put
push22.pkl.gz,push
peel295.pkl.gz,peel
screw313.pkl.gz,screw
dry196.pkl.gz,dry
cut899.pkl.gz,cut
close211.pkl.gz,close
add224.pkl.gz,add
dry32.pkl.gz,dry
move769.pkl.gz,move
add20.pkl.gz,add
remove96.pkl.gz,remove
take673.pkl.gz,take
move253.pkl.gz,move
move286.pkl.gz,move
move371.pkl.gz,move
put958.pkl.gz,put
stir39.pkl.gz,stir
enter104.pkl.gz,enter
move117.pkl.gz,move
move1476.pkl.gz,move
spice142.pkl.gz,spice
take554.pkl.gz,take
slice304.pkl.gz,slice
add505.pkl.gz,add
put337.pkl.gz,put
grate18.pkl.gz,grate
put331.pkl.gz,put
tap33.pkl.gz,tap
move638.pkl.gz,move
gather45.pkl.gz,gather
cut730.pkl.gz,cut
screw441.pkl.gz,screw
stir182.pkl.gz,stir
cut1230.pkl.gz,cut
change26.pkl.gz,change
add45.pkl.gz,add
press7.pkl.gz,press
close259.pkl.gz,close
cut26.pkl.gz,cut
throw252.pkl.gz,throw
remove52.pkl.gz,remove
change217.pkl.gz,change
put13.pkl.gz,put
move648.pkl.gz,move
move1038.pkl.gz,move
cut919.pkl.gz,cut
pull499.pkl.gz,pull
strew45.pkl.gz,strew
move442.pkl.gz,move
clean77.pkl.gz,clean
move1264.pkl.gz,move
cut525.pkl.gz,cut
throw242.pkl.gz,throw
cut1278.pkl.gz,cut
take1934.pkl.gz,take
wash196.pkl.gz,wash
screw180.pkl.gz,screw
peel286.pkl.gz,peel
put659.pkl.gz,put
chop38.pkl.gz,chop
close72.pkl.gz,close
dry199.pkl.gz,dry
slice269.pkl.gz,slice
put197.pkl.gz,put
move1252.pkl.gz,move
move1367.pkl.gz,move
cut250.pkl.gz,cut
add256.pkl.gz,add
cut1274.pkl.gz,cut
shake415.pkl.gz,shake
screw353.pkl.gz,screw
stir16.pkl.gz,stir
enter222.pkl.gz,enter
close46.pkl.gz,close
cut306.pkl.gz,cut
slice119.pkl.gz,slice
close157.pkl.gz,close
move143.pkl.gz,move
move885.pkl.gz,move
take104.pkl.gz,take
take1043.pkl.gz,take
add711.pkl.gz,add
take144.pkl.gz,take
gather46.pkl.gz,gather
cut1056.pkl.gz,cut
add557.pkl.gz,add
add249.pkl.gz,add
take1926.pkl.gz,take
shake331.pkl.gz,shake
take247.pkl.gz,take
put43.pkl.gz,put
cut1284.pkl.gz,cut
put338.pkl.gz,put
wash377.pkl.gz,wash
wash519.pkl.gz,wash
put426.pkl.gz,put
chop120.pkl.gz,chop
take1358.pkl.gz,take
move93.pkl.gz,move
strew51.pkl.gz,strew
open81.pkl.gz,open
add236.pkl.gz,add
take1488.pkl.gz,take
open362.pkl.gz,open
throw247.pkl.gz,throw
fill18.pkl.gz,fill
grate102.pkl.gz,grate
take934.pkl.gz,take
take507.pkl.gz,take
move234.pkl.gz,move
throw59.pkl.gz,throw
scratch93.pkl.gz,scratch
cut1353.pkl.gz,cut
take837.pkl.gz,take
screw127.pkl.gz,screw
move778.pkl.gz,move
grate90.pkl.gz,grate
take707.pkl.gz,take
enter260.pkl.gz,enter
move282.pkl.gz,move
put418.pkl.gz,put
add284.pkl.gz,add
shake448.pkl.gz,shake
pull326.pkl.gz,pull
cut718.pkl.gz,cut
screw123.pkl.gz,screw
cut1225.pkl.gz,cut
throw157.pkl.gz,throw
dry71.pkl.gz,dry
take1485.pkl.gz,take
dry142.pkl.gz,dry
peel197.pkl.gz,peel
take1801.pkl.gz,take
package42.pkl.gz,package
screw194.pkl.gz,screw
open321.pkl.gz,open
move1385.pkl.gz,move
dry185.pkl.gz,dry
pull195.pkl.gz,pull
take687.pkl.gz,take
take1931.pkl.gz,take
screw55.pkl.gz,screw
hang11.pkl.gz,hang
take715.pkl.gz,take
move449.pkl.gz,move
read26.pkl.gz,read
move1357.pkl.gz,move
wash517.pkl.gz,wash
spice21.pkl.gz,spice
wash325.pkl.gz,wash
add35.pkl.gz,add
pull408.pkl.gz,pull
put475.pkl.gz,put
dry82.pkl.gz,dry
take25.pkl.gz,take
unplug15.pkl.gz,unplug
add36.pkl.gz,add
dry111.pkl.gz,dry
squeeze29.pkl.gz,squeeze
slice172.pkl.gz,slice
stir124.pkl.gz,stir
add342.pkl.gz,add
move263.pkl.gz,move
take798.pkl.gz,take
slice173.pkl.gz,slice
pull340.pkl.gz,pull
move1393.pkl.gz,move
dry206.pkl.gz,dry
close21.pkl.gz,close
scratch155.pkl.gz,scratch
shake211.pkl.gz,shake
throw137.pkl.gz,throw
move251.pkl.gz,move
put832.pkl.gz,put
pour177.pkl.gz,pour
stir135.pkl.gz,stir
wash451.pkl.gz,wash
chop20.pkl.gz,chop
pour127.pkl.gz,pour
turn132.pkl.gz,turn
turn68.pkl.gz,turn
put482.pkl.gz,put
squeeze96.pkl.gz,squeeze
spread58.pkl.gz,spread
open219.pkl.gz,open
shake520.pkl.gz,shake
take703.pkl.gz,take
stir73.pkl.gz,stir
shake384.pkl.gz,shake
grate68.pkl.gz,grate
stir285.pkl.gz,stir
scratch218.pkl.gz,scratch
cut189.pkl.gz,cut
cut951.pkl.gz,cut
chop121.pkl.gz,chop
stir220.pkl.gz,stir
add722.pkl.gz,add
move610.pkl.gz,move
scratch184.pkl.gz,scratch
move1440.pkl.gz,move
cut732.pkl.gz,cut
move1044.pkl.gz,move
take1095.pkl.gz,take
wash61.pkl.gz,wash
put801.pkl.gz,put
squeeze24.pkl.gz,squeeze
add665.pkl.gz,add
cut45.pkl.gz,cut
wash146.pkl.gz,wash
grind4.pkl.gz,grind
taste36.pkl.gz,taste
whip21.pkl.gz,whip
grate29.pkl.gz,grate
cut201.pkl.gz,cut
pull334.pkl.gz,pull
screw449.pkl.gz,screw
enter141.pkl.gz,enter
squeeze64.pkl.gz,squeeze
slice236.pkl.gz,slice
put490.pkl.gz,put
cut752.pkl.gz,cut
chop79.pkl.gz,chop
cut107.pkl.gz,cut
move1060.pkl.gz,move
put658.pkl.gz,put
move1508.pkl.gz,move
open52.pkl.gz,open
take1301.pkl.gz,take
take418.pkl.gz,take
cut376.pkl.gz,cut
move620.pkl.gz,move
cut239.pkl.gz,cut
remove85.pkl.gz,remove
enter149.pkl.gz,enter
stir262.pkl.gz,stir
fill47.pkl.gz,fill
wash552.pkl.gz,wash
wash610.pkl.gz,wash
flip1.pkl.gz,flip
pour104.pkl.gz,pour
cut465.pkl.gz,cut
scratch157.pkl.gz,scratch
take4.pkl.gz,take
peel231.pkl.gz,peel
gather49.pkl.gz,gather
move793.pkl.gz,move
put636.pkl.gz,put
push10.pkl.gz,push
enter236.pkl.gz,enter
rip41.pkl.gz,rip
cut411.pkl.gz,cut
dry46.pkl.gz,dry
take523.pkl.gz,take
move980.pkl.gz,move
stir286.pkl.gz,stir
pull248.pkl.gz,pull
cut85.pkl.gz,cut
take763.pkl.gz,take
throw343.pkl.gz,throw
gather26.pkl.gz,gather
take1118.pkl.gz,take
stir190.pkl.gz,stir
take306.pkl.gz,take
shape10.pkl.gz,shape
take592.pkl.gz,take
shake208.pkl.gz,shake
wash445.pkl.gz,wash
taste18.pkl.gz,taste
screw17.pkl.gz,screw
wash718.pkl.gz,wash
open157.pkl.gz,open
put245.pkl.gz,put
put881.pkl.gz,put
cut712.pkl.gz,cut
wash743.pkl.gz,wash
slice366.pkl.gz,slice
move612.pkl.gz,move
take1846.pkl.gz,take
pull140.pkl.gz,pull
put900.pkl.gz,put
screw406.pkl.gz,screw
add542.pkl.gz,add
chop131.pkl.gz,chop
open324.pkl.gz,open
wash432.pkl.gz,wash
wash672.pkl.gz,wash
stir241.pkl.gz,stir
take588.pkl.gz,take
pull244.pkl.gz,pull
throw162.pkl.gz,throw
put602.pkl.gz,put
take1566.pkl.gz,take
move868.pkl.gz,move
throw54.pkl.gz,throw
cut749.pkl.gz,cut
stir18.pkl.gz,stir
cut1088.pkl.gz,cut
open368.pkl.gz,open
cut309.pkl.gz,cut
peel200.pkl.gz,peel
put789.pkl.gz,put
spice131.pkl.gz,spice
enter137.pkl.gz,enter
move453.pkl.gz,move
scratch222.pkl.gz,scratch
stir296.pkl.gz,stir
slice354.pkl.gz,slice
smell32.pkl.gz,smell
put646.pkl.gz,put
add293.pkl.gz,add
pull350.pkl.gz,pull
take1869.pkl.gz,take
screw290.pkl.gz,screw
throw245.pkl.gz,throw
enter46.pkl.gz,enter
put106.pkl.gz,put
move742.pkl.gz,move
pull253.pkl.gz,pull
grate48.pkl.gz,grate
take378.pkl.gz,take
pour90.pkl.gz,pour
take1023.pkl.gz,take
add121.pkl.gz,add
put695.pkl.gz,put
take722.pkl.gz,take
slice318.pkl.gz,slice
throw332.pkl.gz,throw
take6.pkl.gz,take
pull329.pkl.gz,pull
shake307.pkl.gz,shake
spice61.pkl.gz,spice
taste27.pkl.gz,taste
screw201.pkl.gz,screw
take121.pkl.gz,take
take566.pkl.gz,take
take115.pkl.gz,take
wash395.pkl.gz,wash
take1921.pkl.gz,take
chop119.pkl.gz,chop
enter103.pkl.gz,enter
move961.pkl.gz,move
throw17.pkl.gz,throw
take825.pkl.gz,take
scratch255.pkl.gz,scratch
screw428.pkl.gz,screw
squeeze69.pkl.gz,squeeze
wring23.pkl.gz,wring
cut23.pkl.gz,cut
move247.pkl.gz,move
move1470.pkl.gz,move
put457.pkl.gz,put
grate1.pkl.gz,grate
change2.pkl.gz,change
move271.pkl.gz,move
pull179.pkl.gz,pull
add747.pkl.gz,add
peel8.pkl.gz,peel
wash120.pkl.gz,wash
cut767.pkl.gz,cut
cut553.pkl.gz,cut
move1130.pkl.gz,move
plug7.pkl.gz,plug
scratch109.pkl.gz,scratch
take873.pkl.gz,take
move1165.pkl.gz,move
slice99.pkl.gz,slice
cut757.pkl.gz,cut
cut243.pkl.gz,cut
package5.pkl.gz,package
mix11.pkl.gz,mix
squeeze37.pkl.gz,squeeze
take655.pkl.gz,take
dry6.pkl.gz,dry
move1300.pkl.gz,move
move1039.pkl.gz,move
stir35.pkl.gz,stir
close191.pkl.gz,close
screw91.pkl.gz,screw
put734.pkl.gz,put
move631.pkl.gz,move
dry83.pkl.gz,dry
take785.pkl.gz,take
cut639.pkl.gz,cut
cut186.pkl.gz,cut
screw197.pkl.gz,screw
remove30.pkl.gz,remove
add706.pkl.gz,add
take609.pkl.gz,take
put110.pkl.gz,put
strew53.pkl.gz,strew
hang2.pkl.gz,hang
cut1195.pkl.gz,cut
take553.pkl.gz,take
wash63.pkl.gz,wash
cut1451.pkl.gz,cut
take844.pkl.gz,take
pull351.pkl.gz,pull
cut1067.pkl.gz,cut
move130.pkl.gz,move
squeeze88.pkl.gz,squeeze
close55.pkl.gz,close
wash651.pkl.gz,wash
screw169.pkl.gz,screw
move816.pkl.gz,move
close245.pkl.gz,close
turn92.pkl.gz,turn
dry53.pkl.gz,dry
take364.pkl.gz,take
throw278.pkl.gz,throw
put254.pkl.gz,put
put489.pkl.gz,put
wash250.pkl.gz,wash
cut1137.pkl.gz,cut
move1087.pkl.gz,move
scratch225.pkl.gz,scratch
cut1156.pkl.gz,cut
shake502.pkl.gz,shake
spice9.pkl.gz,spice
cut1376.pkl.gz,cut
cut1366.pkl.gz,cut
move1011.pkl.gz,move
dry69.pkl.gz,dry
move1490.pkl.gz,move
screw205.pkl.gz,screw
cut275.pkl.gz,cut
move1173.pkl.gz,move
open268.pkl.gz,open
shake228.pkl.gz,shake
wash211.pkl.gz,wash
move970.pkl.gz,move
scratch52.pkl.gz,scratch
peel34.pkl.gz,peel
put943.pkl.gz,put
take1695.pkl.gz,take
close298.pkl.gz,close
take179.pkl.gz,take
close170.pkl.gz,close
open356.pkl.gz,open
shake347.pkl.gz,shake
cut572.pkl.gz,cut
wash540.pkl.gz,wash
open31.pkl.gz,open
take1430.pkl.gz,take
take1867.pkl.gz,take
peel113.pkl.gz,peel
put210.pkl.gz,put
peel104.pkl.gz,peel
slice388.pkl.gz,slice
move55.pkl.gz,move
peel17.pkl.gz,peel
add57.pkl.gz,add
remove114.pkl.gz,remove
fill69.pkl.gz,fill
shake261.pkl.gz,shake
add31.pkl.gz,add
grate77.pkl.gz,grate
pour196.pkl.gz,pour
put186.pkl.gz,put
cut1314.pkl.gz,cut
pour46.pkl.gz,pour
unplug16.pkl.gz,unplug
peel338.pkl.gz,peel
throw183.pkl.gz,throw
cut245.pkl.gz,cut
shake421.pkl.gz,shake
shake162.pkl.gz,shake
open265.pkl.gz,open
move220.pkl.gz,move
package27.pkl.gz,package
take810.pkl.gz,take
open67.pkl.gz,open
cut605.pkl.gz,cut
move405.pkl.gz,move
put838.pkl.gz,put
screw45.pkl.gz,screw
wash728.pkl.gz,wash
throw223.pkl.gz,throw
shake225.pkl.gz,shake
wash710.pkl.gz,wash
cut437.pkl.gz,cut
peel306.pkl.gz,peel
shake161.pkl.gz,shake
pour38.pkl.gz,pour
dry195.pkl.gz,dry
cut119.pkl.gz,cut
take1690.pkl.gz,take
put246.pkl.gz,put
shake83.pkl.gz,shake
move728.pkl.gz,move
take164.pkl.gz,take
put115.pkl.gz,put
take1304.pkl.gz,take
move600.pkl.gz,move
peel298.pkl.gz,peel
take29.pkl.gz,take
throw76.pkl.gz,throw
pull9.pkl.gz,pull
open282.pkl.gz,open
put304.pkl.gz,put
clean18.pkl.gz,clean
take1268.pkl.gz,take
pull476.pkl.gz,pull
scratch127.pkl.gz,scratch
take1231.pkl.gz,take
pull213.pkl.gz,pull
add242.pkl.gz,add
screw442.pkl.gz,screw
slice35.pkl.gz,slice
close92.pkl.gz,close
wash633.pkl.gz,wash
wash186.pkl.gz,wash
wash165.pkl.gz,wash
turn24.pkl.gz,turn
pull332.pkl.gz,pull
turn37.pkl.gz,turn
strew24.pkl.gz,strew
take147.pkl.gz,take
put533.pkl.gz,put
throw79.pkl.gz,throw
close62.pkl.gz,close
cut79.pkl.gz,cut
add492.pkl.gz,add
package23.pkl.gz,package
take177.pkl.gz,take
close91.pkl.gz,close
put46.pkl.gz,put
cut746.pkl.gz,cut
taste40.pkl.gz,taste
shake371.pkl.gz,shake
open369.pkl.gz,open
move1077.pkl.gz,move
move404.pkl.gz,move
shake301.pkl.gz,shake
clean27.pkl.gz,clean
cut90.pkl.gz,cut
stir105.pkl.gz,stir
take1220.pkl.gz,take
close278.pkl.gz,close
pull132.pkl.gz,pull
put420.pkl.gz,put
put842.pkl.gz,put
put594.pkl.gz,put
put923.pkl.gz,put
take526.pkl.gz,take
move817.pkl.gz,move
open333.pkl.gz,open
unplug1.pkl.gz,unplug
move869.pkl.gz,move
cut160.pkl.gz,cut
cut1444.pkl.gz,cut
open119.pkl.gz,open
squeeze61.pkl.gz,squeeze
add268.pkl.gz,add
stir68.pkl.gz,stir
put946.pkl.gz,put
gather38.pkl.gz,gather
enter239.pkl.gz,enter
turn160.pkl.gz,turn
close173.pkl.gz,close
take1320.pkl.gz,take
screw220.pkl.gz,screw
put486.pkl.gz,put
move684.pkl.gz,move
move558.pkl.gz,move
dry201.pkl.gz,dry
take1534.pkl.gz,take
scratch8.pkl.gz,scratch
wash707.pkl.gz,wash
take1469.pkl.gz,take
cut255.pkl.gz,cut
remove137.pkl.gz,remove
spice123.pkl.gz,spice
